source,Article id,url,Headline,Total score,class
random_articles_Australia_www.news.com.au.xlsx,d8cbba3b-7d93-477f-a123-dc33018fbe61,https://www.news.com.au/national/victorian-government-accused-of-covering-up-orbital-rail-project-documents/video/fce7fddcdef47ef7d90fd2b96ce02f3b,Victorian government accused of covering up orbital rail project documents,0.306666666666666,1
random_articles_Australia_www.news.com.au.xlsx,4d71b75e-73f8-461b-9907-6f99466b4e13,https://www.news.com.au/finance/work/at-work/sydney-train-strike-commuters-hit-with-travel-chaos-due-to-industrial-action/news-story/9e637bb62c304d8979351b92952d78f6,Commuters brace for fresh train chaos,0.573333333333333,1
random_articles_Australia_www.news.com.au.xlsx,864339e9-801d-4836-8e7a-ac64e7d18104,https://www.news.com.au/lifestyle/food/eat/peter-dutton-snapped-eating-dagwood-dog-while-at-ekka/news-story/afa635f09ac4496ab594331407c0cc1c,Dutton falls for Jacqui Lambie's trap,0.8,1
random_articles_Australia_www.news.com.au.xlsx,ffa917b8-0477-4139-bb81-e18fba648564,https://www.news.com.au/finance/work/at-work/christmas-chaos-looms-as-negotiations-between-svitzer-and-port-workers-stall/news-story/48ac4091abc028d97366e4d1c76e294c,Christmas chaos looms amid port dispute,0.786666666666666,1
random_articles_Australia_www.news.com.au.xlsx,0f380840-989c-4b66-9be0-533c0d0161d6,https://www.news.com.au/national/courts-law/prominent-doctor-charged-with-domestic-violence-offence/news-story/676032af611270498dac17074c034ba2,Prominent doctor charged with assault,0.759999999999999,1
random_articles_Australia_www.news.com.au.xlsx,f91f5e78-dc4d-4a50-8b9c-7e27177b59cf,https://www.news.com.au/entertainment/tv/radio/cafe-owner-wants-female-staff-to-wear-red-stickers-while-on-period/news-story/d0dfd2930513e7b97516cd8f86d1ba54,Host stunned by cafe's period rule for women,0.781818181818181,1
random_articles_Australia_www.news.com.au.xlsx,e33c2c21-3af2-40ed-870a-99027f15033d,https://www.news.com.au/finance/business/other-industries/millions-of-dollars-lost-due-to-crisis-in-regional-australia/news-story/50fae4bc2b07446195dbc4ebddf9e4bd,The crisis 'choking' regional economies,0.885714285714285,1
random_articles_Australia_www.news.com.au.xlsx,2adeeaa0-1c0d-4285-a815-339363fb40b9,https://www.news.com.au/sport/olympics/swimming/former-olympic-medallist-scott-miller-faces-his-fate-over-daring-drug-smuggling-operation-court/news-story/b0f51d0477298ffbcd481f23208cc142,Olympian dealt drugs after 'public comedown',0.649999999999999,1
random_articles_Australia_www.news.com.au.xlsx,7b4687e1-bb7b-439b-943f-92b77ae8c610,https://www.news.com.au/lifestyle/relationships/marriage/abs-reveals-how-covid19-pandemic-impacted-weddings-and-divorces-last-year/news-story/5562c7e592d574af7e7425b592ccbc3c,Why Aussies are getting dumped,0.814545454545454,1
random_articles_Australia_www.news.com.au.xlsx,5964b28b-9f5a-4717-a9f4-d910324d5b15,https://www.news.com.au/national/victoria/politics/more-than-16-million-victorians-prevote-in-state-election/news-story/1efec4ca470172f565cdb67aaf0d9a12,Voters' shock act before election day,0.781818181818181,1
random_articles_Australia_www.news.com.au.xlsx,75b8928f-5fbe-4489-bbc8-729d112d9d51,https://www.news.com.au/national/nsw-act/courts-law/real-estate-agent-accused-of-stabbing-sydney-mum-makes-bold-claim-in-court/news-story/31d8ac925388356d5e38a9ad7feb2671,Five words before alleged doorway stabbing,0.866666666666666,1
random_articles_Australia_www.news.com.au.xlsx,5e13d431-4249-49ba-a75d-c470150d5c5f,https://www.news.com.au/national/politics/anthony-albanese-prepares-for-clash-on-hospital-funding/news-story/748079ee59adb313373597c2cf8a132a,Albo prepares for major clash,0.6,1
random_articles_Australia_www.news.com.au.xlsx,f69b6b05-3602-4f27-ac58-5af21231da63,https://www.news.com.au/national/littleproud-taking-sensible-approach-to-jobs-and-skills-summit/video/701eeb704232f8d03a26cadb44af20d1,Littleproud taking 'sensible approach' to Jobs and Skills Summit,0.272727272727272,1
random_articles_Australia_www.news.com.au.xlsx,8f6b038a-7285-4a58-acd7-b32905031138,https://www.news.com.au/national/victoria/politics/daniel-andrews-mammoth-healthcare-election-promise/news-story/885ed6d09a40053609e634343eed36de,'Makes sense': Dan's bold plan to free up GPs,0.52,1
random_articles_Australia_www.news.com.au.xlsx,1006d946-03d8-462e-8e61-56d3c7b8bc24,https://www.news.com.au/technology/environment/mitre-10-owner-catching-yabbies-inside-flooded-store/news-story/cb4f84858e0ef8d87329be1b9df5dbdb,Bizarre sight spotted amid Aussie floods,0.8,1
random_articles_Australia_www.news.com.au.xlsx,b83eeebe-c098-4ef8-ae2a-bff4a0ef4279,https://www.news.com.au/national/queensland/courts-law/qld-police-trial-of-weapon-search-powers-extended-after-800-charges-laid/news-story/c94b8d646cdc1b838fd563b170bade81,Hundreds charged in knife-crime crackdown,0.49090909090909,1
random_articles_Australia_www.news.com.au.xlsx,f296841b-024f-4528-84fd-c8c400020d34,https://www.news.com.au/travel/travel-updates/incidents/vision-shows-dramatic-rescue-of-solo-sailor-in-rough-waters-off-wa-coast-after-catamaran-capsized/news-story/7d417b97001323142ef9f8ebb3ddb24e,Wild moment sailor rescused after capsize,0.822222222222222,1
random_articles_Australia_www.news.com.au.xlsx,b27f06ce-50b8-4444-b735-8595e77e26a4,https://www.news.com.au/national/nsw-act/courts-law/from-morning-swims-to-prison-cold-reality-facing-dawson-after-guilty-verdict/news-story/bdd60fb17c3b23ddb1161c2ceb5b803d,Brutal reality facing Dawson after verdict,0.302564102564102,1
random_articles_Australia_www.news.com.au.xlsx,8d754792-8041-40fe-b369-c5750716d9ac,https://www.news.com.au/national/nsw-act/courts-law/renowned-privacy-expert-simon-davies-jailed-for-child-abuse/news-story/52bdc9a1a4d058d9685736cf986b1087,Tears as privacy expert jailed for child abuse,0.633333333333333,1
random_articles_Australia_www.news.com.au.xlsx,7ae41d71-77e0-4f09-8228-f4ad4288c89a,https://www.news.com.au/national/nsw-act/courts-law/heartbroken-parents-confront-drugaddled-coward-who-killed-sons/news-story/ccfcf70885058fb2a9631bc0d7bc1185,'Coward' learns fate after brothers killed,0.679999999999999,1
random_articles_Australia_www.news.com.au.xlsx,62bddc25-df93-470b-8b03-af56f2bbd6c6,https://www.news.com.au/finance/economy/competition-watchdog-to-review-spiralling-childcare-costs/news-story/95c1c05804f15abf16120403769ef7c6,Bold plan to cut 'soaring' childcare costs,0.771428571428571,1
random_articles_Australia_www.news.com.au.xlsx,9054a61a-ac47-4215-ad8d-5937195ead7c,https://www.news.com.au/sport/erin-molans-massive-win-in-federal-court-defamation-case-against-daily-mail/news-story/abef3db7c6e552812a98c2dd47e8a969,Erin Molan's $150k win over 'racist' claim,0.811764705882352,1
random_articles_Australia_www.news.com.au.xlsx,b338b7c0-652c-48ca-95f8-1d2c7b18649d,https://www.news.com.au/national/victoria/politics/documents-show-daniel-andrews-rejected-triple0-funding-request/news-story/2615d736fbbf10f942ec8677399e0a2c,Dan's bold move during 'tragic' triple-0 crisis,0.4,1
random_articles_Australia_www.news.com.au.xlsx,bc2c05ba-6856-4d13-9493-7fd4fa999445,https://www.news.com.au/travel/travel-updates/commuters-frustrated-by-random-train-cancellations-despite-no-planned-strikes/news-story/2dd2be2b831645f4c0b102e684bddf4a,'Stay home': Warning for more train chaos,0.53170731707317,1
random_articles_Australia_www.news.com.au.xlsx,be3ad4c8-8fe9-480d-8b50-42f0dc57f5d1,https://www.news.com.au/national/canberra-records-first-escooter-fatality/video/684219b13a9de06796fa832a0634cc47,Canberra records first e-scooter fatality,0.288888888888888,1
random_articles_Australia_www.news.com.au.xlsx,59243407-9299-4d8d-beb9-e6903d76b371,https://www.news.com.au/technology/environment/queens-funeral-public-holiday-weather-severe-storms-set-to-hit-east-coast/news-story/b0bc540c04518051fcb72a95bccd48f1,Severe storms set to smash major cities,0.665263157894736,1
random_articles_Australia_www.news.com.au.xlsx,d7d98793-cf60-48ce-816a-0d77dddaf00e,https://www.news.com.au/national/queensland/courts-law/jury-told-of-wifes-act-after-discovering-husbands-affair/news-story/492ea1f318369f177ab7c8cc42fd841d,Wife's alleged act after husband's 'affair',0.419354838709677,1
random_articles_Australia_www.news.com.au.xlsx,e4df2c6d-8fc3-4e8b-a2d3-32c650bca8ce,https://www.news.com.au/sport/two-words-you-wont-hear-at-the-footy-again-after-gambling-crackdown/news-story/fa01ae1cb0957c2409fca2ae7e0fa056,Two words you won't hear at the footy again,0.386666666666666,1
random_articles_Australia_www.news.com.au.xlsx,8aeaec08-6f32-4ec2-8694-bf312ed6f27b,https://www.news.com.au/national/victoria/politics/melbourne-cbd-workers-grim-covid-comeback-recovery-revealed/news-story/f3fd2e5983428949e1fa26d1cfd15774,How Covid destroyed a vibrant Aussie CBD,0.644444444444444,1
random_articles_Australia_www.news.com.au.xlsx,9ed5f3da-30ab-4263-b109-e2a734b28455,https://www.news.com.au/national/queensland/crime/man-charged-with-womans-murder-after-neighbours-heard-screaming/news-story/13b2be8d2f789636ec1c697214f71bc7,'Not a nice scene': New details of woman's death,1.0,1
random_articles_Australia_www.news.com.au.xlsx,fde2f22a-119c-4a50-91e9-d2bbe4f9cc44,https://www.news.com.au/national/politics/pm-investigating-if-scott-morrison-secretly-appointed-himself-more-ministerial-portfolios/news-story/868647f47f4f219f2e3c2286272015e9,ScoMo's admission on 'secret' ministry,0.758490566037735,1
random_articles_Australia_www.news.com.au.xlsx,d4d62bd6-3cdb-4216-bb16-8e5f333526bc,https://www.news.com.au/national/victoria/crime/citizens-arrest-of-driver-five-times-the-limit-on-princes-freeway-in-melbourne/news-story/b39ad033e55beab73d7fd3525c42029c,Citizen's arrest of driver five times the limit,1.0,1
random_articles_Australia_www.news.com.au.xlsx,d8a86670-4eb9-4b9f-bfad-62119a1e32d5,https://www.news.com.au/national/crime/gruesome-skeletal-discovery-made-on-beach-in-darwins-north/news-story/921d057eea102b2b8f0f42de2f76c611,"Human skull, bones, found on tourist beach",0.665263157894736,1
random_articles_Australia_www.news.com.au.xlsx,606492ae-9450-4d91-a384-5e481309d19e,https://www.news.com.au/national/victoria/politics/wet-weather-ballot-printing-issues-delay-early-voting-centres-in-victoria/news-story/b008d94f66a058f49883f553eed65d33,Big hurdle as voting opens in Victoria,0.64,1
random_articles_Australia_www.news.com.au.xlsx,9a9e69b1-7b95-45f3-8534-54df5e5cd603,https://www.news.com.au/technology/environment/victims-of-victorian-floods-rallying-together-to-clean-up-whats-left/news-story/69b24ec4b02762c521c0a28270f1252d,Confronting photos reveal flood devastation,1.0,1
random_articles_Australia_www.news.com.au.xlsx,f5dc5a52-9864-4be8-ae60-4799e899d51f,https://www.news.com.au/finance/business/retail/big-change-to-how-coles-delivers-groceries-on-gold-coast/news-story/4eba4522ed23a8a387f6f7ec52482828,Bonkers way you can get groceries from Coles,0.775384615384615,1
random_articles_Australia_www.news.com.au.xlsx,9b3d77bb-c41e-4ef3-a003-661709ff6d56,https://www.news.com.au/lifestyle/health/health-problems/victorians-face-ludicrous-situation-in-order-to-cast-their-vote/news-story/41657d85cef840752d4b05655e1aa39d,Ludicrous situation facing Victorian voters,0.49090909090909,1
random_articles_Australia_www.news.com.au.xlsx,e7217604-0c4d-4b97-af4f-e519d19b916b,https://www.news.com.au/national/queensland/courts-law/man-accused-of-fatal-fathers-day-shooting-denies-involvement-in-police-tapes/news-story/989ebd6e46988995922686b2fa930985,'Got him first': Shock claim in murder trial,0.636363636363636,1
random_articles_Australia_www.news.com.au.xlsx,0ec3a396-2b34-4f1d-b525-f086e2d3901a,https://www.news.com.au/technology/online/hacking/moment-kochie-exploded-over-scams-using-his-name-and-face/news-story/54ca851781824de296eefdcca94daa62,Moment Kochie explodes on live TV,0.815384615384615,1
random_articles_Australia_www.news.com.au.xlsx,b7d71e2c-96cc-4633-b867-7667c11f4b0a,https://www.news.com.au/finance/business/media/nine-apologises-to-former-federal-mp-andrew-laming-over-false-upskirt-claim-after-legal-battle/news-story/e2998ba92a4ffd9d9e152840a4177079,'None of it was true': Nine's huge backflip,0.789473684210526,1
random_articles_Australia_www.news.com.au.xlsx,518f7eb1-8b40-4580-ad45-95c4d8081864,https://www.news.com.au/travel/travel-updates/incidents/security-breach-causes-chaos-at-melbourne-airport-flights-grounded/news-story/7b48a1e1e4108cf54d584fa7817918e6,Second major Aussie airport evacuated,0.654054054054054,1
random_articles_Australia_www.news.com.au.xlsx,cc894970-5044-4392-b78c-2e68b2f1885b,https://www.news.com.au/world/coronavirus/australia/not-timely-audit-office-review-into-vaccine-rollout-finds-program-only-partially-effective/news-story/7857b57b31daa250fe78cebf06096461,Australia's Covid response savaged,0.692307692307692,1
random_articles_Australia_www.news.com.au.xlsx,e216562a-6d83-48e4-ab27-7aa495827262,https://www.news.com.au/national/nsw-act/courts-law/family-of-rape-victim-slam-kid-gloves-sentence-given-to-attacker/news-story/cd5b6058dc716dbe5bbd26c19b9ffc2f,Girl's family break silence over school rape,0.66060606060606,1
random_articles_Australia_www.news.com.au.xlsx,d2d6b97d-0345-462a-b977-247d27b96419,https://www.news.com.au/lifestyle/real-life/schoolies-shamed-over-disgraceful-act-on-first-week-of-parties/news-story/ed19c145ab5bb21d324700601ad15100,Disgusting reality of Schoolies revealed,0.653333333333333,1
random_articles_Australia_www.news.com.au.xlsx,825192f7-4446-4d42-b974-894143014045,https://www.news.com.au/breaking-news/grim-sign-aussie-house-prices-are-out-of-control/news-story/70293f462477fe07e888cd79705fc25f,Sign Aussie house prices out of control,0.733333333333333,1
random_articles_Australia_www.news.com.au.xlsx,07c24764-d43c-496b-97b3-6ce013bcc971,https://www.news.com.au/lifestyle/parenting/school-life/hundreds-of-unvaccinated-teachers-in-queensland-face-pay-cuts/news-story/09146e0a1d37259dab51a4da63516dcb,Uproar over letter to unvaccinated teachers,0.6,1
random_articles_Australia_www.news.com.au.xlsx,f461607b-4bfa-4d09-be1c-8ed5698f98ad,https://www.news.com.au/finance/work/careers/doctors-could-earn-500k-and-a-free-house-for-taking-job-in-idyllic-regional-town/news-story/2507a3b74fca2cd61b6a963f1ed84f0d,"The $500,000 job no Aussie wants",0.52,1
random_articles_Australia_www.news.com.au.xlsx,502c0a9b-486c-4a9e-88a2-58a057ff4930,https://www.news.com.au/finance/work/at-work/chaos-on-train-network-as-rail-workers-enter-third-week-of-strike/news-story/7fb10d1f8eea607832dba41a40b98734,Commuters brace for fresh train chaos,0.721739130434782,1
random_articles_Australia_www.news.com.au.xlsx,6840e707-23bc-4592-b33e-2fe25e715905,https://www.news.com.au/national/victoria/crime/michele-brown-woman-found-dead-after-birthday-night-out/news-story/d6487833059d1320ede1f4614ad04777,Woman found dead after birthday night out,0.788571428571428,1
random_articles_Australia_www.news.com.au.xlsx,afb7d2a1-dc24-47b3-90e1-706591da577e,https://www.news.com.au/national/nsw-act/courts-law/hamdi-alqudsi-found-guilty-of-planning-attack-on-navy-base-courthouse-and-mardi-gras-in-sydney/news-story/ae8fa7c2e59e283fc4a05d1be5ac2a9c,Inside planned Sydney terror attack,0.815384615384615,1
random_articles_Australia_www.news.com.au.xlsx,b924c921-1bb3-4d2f-8fd1-e8ecb1a277bb,https://www.news.com.au/finance/business/media/abc-to-set-up-state-of-the-art-bureau-but-taxpayers-wont-pay-an-extra-cent/news-story/4651c9a8dd33e20de968dd1d6e18c401,ABC reveals surprising cost of relocating,0.527272727272727,1
random_articles_Australia_www.news.com.au.xlsx,4bd6e63e-fe1e-452f-b853-e775b6214721,https://www.news.com.au/national/nsw-act/news/sydney-heritage-home-worth-24-million-destroyed-by-wild-blaze/news-story/1ae394e43931324ab2ad276f3962e6dc,Charred remains of destroyed $24m mansion,0.52,1
random_articles_Australia_www.news.com.au.xlsx,ae15cf01-0f16-48aa-b779-b3ff319b60d5,https://www.news.com.au/travel/travel-updates/incidents/schoolies-descend-on-the-gold-coast-as-police-issue-warnings/news-story/36e92e06ca536fc8aecb9f6205d73812,Surprising detail in schoolies arrest update,0.706666666666666,1
random_articles_Australia_www.news.com.au.xlsx,6940a748-4b68-4207-b87f-860f25c5b1b5,https://www.news.com.au/travel/travel-updates/incidents/qantas-reveals-details-surrounding-security-breach-at-melbourne-airport/news-story/ccdd3dca2e8a20fd9c246ad18ab5b456,Qantas reveals what triggered security alert,0.502702702702702,1
random_articles_Australia_www.news.com.au.xlsx,b3f66d22-202d-455a-a606-228c9e945a6c,https://www.news.com.au/technology/science/animals/massive-object-washes-up-on-queensland-beach/news-story/6610afc31f74861085460894246417d0,What is that?! 'Massive' flesh found on beach,0.733333333333333,1
random_articles_Australia_www.news.com.au.xlsx,e5da0428-b59d-49af-b1e3-a8e8c24c24b1,https://www.news.com.au/technology/science/animals/little-boys-heartwarming-response-after-dad-in-shark-attack/news-story/1ddf00a0a23bde725ad19199040ae164,Boy's touching response to dad's shark attack,0.542857142857142,1
random_articles_Australia_www.news.com.au.xlsx,bc296b99-47cb-4c77-a2ad-3a399a1e23f7,https://www.news.com.au/national/queensland/crime/directly-involved-fresh-twist-in-thor-morgan-shooting-death/news-story/df42a773a651918db629218fcd563b2f,Fresh twist in alleged shooting murder,0.76,1
random_articles_Australia_www.news.com.au.xlsx,2fcf2d30-f42f-42f1-b56a-303d2a1e4811,https://www.news.com.au/national/moments-i-will-never-get-back-morrison-reflects-on-time-as-prime-minister/video/1f3d82d01dec23ef52fce5c09a27679e,'Moments I will never get back': Morrison reflects on time as prime minister,0.306666666666666,1
random_articles_Australia_www.news.com.au.xlsx,d81240c4-6534-428b-9acb-be2dfd9dafe0,https://www.news.com.au/technology/environment/outback-ocean-not-what-it-seems/news-story/26d7ea2449c42e69a1286cd0955e5ccb,'Outback ocean' not what it seems,1.0,1
random_articles_Australia_www.news.com.au.xlsx,22097b1b-8124-4fa4-beef-44bde0ae07e8,https://www.news.com.au/lifestyle/food/restaurants-bars/sydney-nightclub-bans-staring-without-getting-prior-verbal-consent/news-story/c2bad0f95453e651bf2bf67941231d93,Bar bans staring 'without verbal consent',0.8,2
random_articles_Australia_www.news.com.au.xlsx,6fa671a6-0cd1-433d-aa3a-cc5657b75bf4,https://www.news.com.au/technology/science/human-body/yes-they-claimed-the-vaccines-would-prevent-transmission/news-story/a176eb002c29e603fc29ef9fe0b33b18,Insane lie after Pfizer exec's admission,0.674285714285714,2
random_articles_Australia_www.news.com.au.xlsx,db9442a1-0e52-4660-97d1-7ea43c98f464,https://www.news.com.au/national/star-casino-remains-open-after-being-fined-100-million/video/0725454b05b7569c77cf091255b7b53a,Star Casino remains open after being fined $100 million,0.35,2
random_articles_Australia_www.news.com.au.xlsx,d801edda-a9db-4dbf-8497-1c6625efc5f7,https://www.news.com.au/travel/travel-updates/incidents/australian-man-dies-in-freak-accident-while-on-holiday-with-wife/news-story/58a5a27d3d62af2e2cb6c61a325ead1f,'Traumatic': Aussie man dies in wife's arms,0.714285714285714,2
random_articles_Australia_www.news.com.au.xlsx,23c8ac81-e247-4730-88bd-09bd7e10ced6,https://www.news.com.au/lifestyle/real-life/true-stories/teen-injured-after-jumping-from-roof-in-dangerous-schoolies-stunt/news-story/f30aabb709b31ae830c2ce4a011e204d,'Regret': Teen's horror schoolies stunt,1.0,2
random_articles_Australia_www.news.com.au.xlsx,6e718163-e3cf-48c8-af3d-b3b76d7decce,https://www.news.com.au/lifestyle/health/health-problems/completely-failed-ndis-raked-over-the-coals-by-families-of-recipients/news-story/6e3e69480634bb51d7ef3c508e11b6b7,'Going to war': Mum slams 'horrible process',0.49090909090909,2
random_articles_Australia_www.news.com.au.xlsx,e8dfb05d-743d-45bc-9de6-4a179e9e7a9f,https://www.news.com.au/finance/business/retail/destructive-to-the-overall-economy-calls-to-extend-the-fuel-excise-cut-another-six-months/news-story/6fd90b18ea4abfacb951bb29fed6fe6e,22c change that will destroy Australia,0.693333333333333,2
random_articles_Australia_www.news.com.au.xlsx,843833e5-750f-4a9a-ad23-add30a7b837f,https://www.news.com.au/national/crime/real-estate-agent-accused-of-stabbing-sydney-mum-and-of-snack-theft/news-story/36fe22198630fec6e42f1a6ba4a501e4,Strange details about alleged stabber,0.75,2
random_articles_Australia_www.news.com.au.xlsx,ea3c57ca-1463-43db-aa7d-6be78f57a5bc,https://www.news.com.au/national/nsw-act/courts-law/pool-staff-warned-about-swim-teachers-alleged-sexually-touching-of-young-girls/news-story/f24deb5e96afdbe3ef042383662f1f70,Swim teacher's alleged sickening acts,0.777777777777777,2
